pclass,age,sibsp,parch,fare,sex_female,sex_male,embarked_C,embarked_Q,embarked_S
2.9829612,20.032696,2.326733,0.3209408,6.125265,0.0043129325,0.9994786,0.0004081726,0.0069081783,0.9999935
1.1009966,36.487946,9.036042e-05,0.02745759,1.8918706,0.0017487705,0.9993719,0.00010538101,0.030935049,0.99581534
2.9604945,23.086287,2.5166688,0.15865159,24.31546,0.0028163493,0.9977045,0.00018137693,0.007868975,0.99999654
2.8156009,30.083193,0.20117426,0.07261222,8.029362,0.005292952,0.9992223,0.0009137392,0.023813158,0.99996316
1.0275481,39.245617,0.00030899025,0.24863507,24.589651,0.0015862286,0.9996133,0.00045609474,0.030962586,0.9992181
2.9647346,37.818287,0.075903416,0.114732556,14.529102,0.008045286,0.9993326,0.00052168965,0.03652197,0.99944955
2.9753633,19.671242,5.57185,1.3974589,78.73399,0.0031858683,0.9995581,0.0007458627,0.023947239,0.9999951
1.7761102,32.04784,0.10657406,0.108143084,21.354582,0.004583955,0.9950305,0.00090646744,0.011605054,0.9999657
2.909666,23.819555,0.03035307,0.03166529,5.741806,0.00027653575,0.9993179,0.00012609363,0.004330039,0.9999968
2.3299522,25.671862,0.032521963,0.19947876,12.267515,0.0019443333,0.9951905,0.0008407831,0.009927571,0.99989974
2.9994447,14.726602,6.963946,0.16328952,10.762396,0.0075288415,0.997996,0.0006207526,0.008434981,0.9999986
1.3107328,41.353355,4.529931e-05,0.09074002,3.7275565,0.0024861693,0.9996958,6.29127e-05,0.05162683,0.99985874
2.9998746,20.323908,0.43886042,0.014294411,1.481268,0.00053441525,0.99985373,0.00026503205,0.014449298,0.9999529
1.0499853,38.01994,0.0030858216,0.07931294,17.344343,0.0009904206,0.99887097,0.00024923682,0.007603973,0.99875057
2.9871314,31.071098,4.0689178,0.33393112,11.618214,0.0019549727,0.99924445,0.0032788813,0.043839693,0.999997
1.0221651,37.728428,0.002178192,0.76433676,23.163681,0.0057842433,0.9984244,0.00034725666,0.057787478,0.99949586
1.5135802,38.111374,0.008379191,0.17808098,47.335762,0.0013659298,0.9994453,8.779764e-05,0.020842701,0.9990849
2.9999716,10.851532,7.842434,0.1988245,10.967047,0.0013477504,0.9997555,6.2674284e-05,0.016174555,0.99999946
1.0022845,29.228859,3.2901546e-05,0.035138395,4.748331,0.00018233061,0.9995688,5.0365925e-05,0.0064581633,0.9995967
1.0011066,42.745712,2.3820024e-07,0.008974488,4.69026,0.00010204315,0.9998597,5.096197e-06,0.0069338083,0.9988135
2.9995039,21.291475,0.12359834,0.012045617,2.1272528,0.0029181242,0.99906325,0.00020459294,0.02359584,0.999983
2.998117,22.204662,4.170794,0.1317732,7.425577,0.003384173,0.9996117,0.0005675554,0.010060519,0.99999857
2.993659,19.425259,1.5725596,0.046433892,5.893896,0.007028669,0.9980769,0.0015724599,0.0054281056,0.9999942
1.0989022,40.354572,6.6756984e-05,0.053163704,3.704592,0.0009034276,0.99918616,0.00016927719,0.0056880414,0.9998211
1.5970329,38.05452,0.048831195,0.12134331,20.804016,0.0018655062,0.9987186,0.0012688041,0.026082635,0.99984276
2.9989188,16.836502,6.6011887,0.071444236,10.624376,0.0026537776,0.9985774,0.0006302595,0.012056291,0.9999796
1.0980353,47.693443,0.00028872467,0.11511203,19.492083,0.0007636547,0.99981076,0.00014674664,0.016868263,0.9994463
2.9191077,28.499496,0.09167695,0.1605463,5.964098,0.0014155507,0.99879146,0.00047296286,0.0108884275,0.99994
2.978638,31.528633,0.31438208,0.33278757,18.572418,0.010676116,0.9992285,0.00035262108,0.0137477815,0.9999781
2.9826777,20.62633,7.349467,0.863606,106.37886,0.0030869842,0.99973744,0.00041621923,0.028083324,0.99954766
2.336017,35.327583,0.3618114,0.26732254,12.840794,0.0050822496,0.99801207,0.0010568202,0.023159564,0.9999833
2.8961625,28.784685,0.18981242,0.12649387,9.660271,0.0035153031,0.9974723,0.0003388524,0.005962193,0.99999964
2.9922597,28.677069,0.95083857,0.1284635,4.958273,0.0023545027,0.9993521,0.00015538931,0.012517273,0.99999434
2.9837766,29.204252,1.6695745,0.06732436,17.42893,0.0026328862,0.99951684,0.0005134344,0.0074230134,0.99999434
2.270813,29.424133,0.29307672,0.20399614,17.670795,0.00071388483,0.9988041,0.00023242831,0.019712567,0.99998844
2.97817,21.981756,4.6248775,1.0881684,42.363647,0.023265779,0.9981448,0.001453042,0.0191077,0.9999691
2.25615,34.18231,0.004576683,0.20510925,5.0123463,0.004412025,0.99875903,0.0014107525,0.018893898,0.9993838
1.1946676,39.906933,0.0034739969,0.10960757,12.793327,0.00050777197,0.9996245,0.001504004,0.012476176,0.9999641
1.1804025,32.52719,0.11322904,0.3073858,20.312487,0.003552705,0.9974106,0.0004221499,0.033248276,0.99915963
1.4368434,35.340775,0.0003316102,0.118293636,20.232454,0.00038275123,0.9992096,0.00026586652,0.03316638,0.99956167
1.84476,25.932423,0.05180645,0.7888795,27.365707,0.0080803335,0.99931765,0.0010509789,0.018708259,0.9999701
1.017246,40.785034,0.0011770723,0.13607615,37.844925,0.0001732707,0.9991944,0.00024440885,0.011231542,0.9998963
1.7175179,36.38211,0.0013360975,0.033710923,6.9655323,0.0032740533,0.999154,0.0006361604,0.011165738,0.9993833
2.9988174,27.94864,0.5221174,0.034916457,7.2120132,0.0022752583,0.9990467,0.00021257997,0.027827442,0.99995875
1.857272,36.9069,0.00045061088,0.08467644,5.090704,0.0007377267,0.9999081,0.00017774105,0.008185923,0.99999034
2.9953392,32.643715,0.013200283,0.027611578,1.7234708,0.008545876,0.9985788,4.9710274e-05,0.00761348,0.99984074
2.9981961,27.207134,2.4596407,0.2141905,20.370386,0.0008838475,0.99967384,0.00025340915,0.02003181,0.99999803
1.4413927,43.59188,0.01535964,0.26184905,25.17301,0.0018098354,0.9972762,0.0022902489,0.0074721575,0.9999567
2.9506617,27.189945,0.27293205,0.46602666,32.022892,0.012447745,0.99675983,0.00031268597,0.027217329,0.999829
1.1900259,52.42957,1.4066478e-05,0.03096112,17.823904,9.9390745e-05,0.99987644,0.00026869774,0.01821199,0.996885
2.999206,20.168411,1.4415952,0.048455384,3.9882948,0.0016278028,0.99964464,0.00024980307,0.0059701204,0.99999803
2.9896371,19.655785,1.5946238,0.2362835,16.266459,0.0058826506,0.9976263,0.0018350482,0.010568708,0.9999923
2.9911025,30.050323,0.4542048,0.059125926,8.778574,0.002397269,0.99758244,0.0012172163,0.05230257,0.9998847
1.0031645,44.731834,7.150374e-07,0.012641604,5.6108494,5.7578087e-05,0.99995476,8.761883e-06,0.007273048,0.99966484
2.9865053,27.782408,4.401203,1.3949227,96.935326,0.011310875,0.99926424,0.0003618002,0.031172961,0.9999753
1.0491894,32.223377,0.0004458425,0.07161447,2.5689185,0.00019800663,0.9997922,0.00059852004,0.0055626333,0.9999505
1.7764144,40.946346,0.0008642671,0.2011158,20.181137,0.0029572845,0.9994803,0.0003658831,0.035944343,0.9995831
2.982753,24.803577,0.26822945,0.028848046,1.3394223,0.0069773793,0.9994184,0.00034609437,0.03495413,0.9999656
2.969312,19.702414,2.0017643,0.49470076,17.722612,0.0075000823,0.99838936,0.00018498302,0.016683519,0.9999135
1.0004708,35.928833,4.291316e-06,0.06499367,24.729425,0.00021520257,0.9998023,8.4757805e-05,0.01039657,0.99978375
2.846646,32.539536,0.2673962,0.31754208,22.306242,0.0022620559,0.9997089,0.0011466742,0.01565069,0.99999833
2.9978716,17.913301,2.566103,0.06194296,2.4332488,0.00042158365,0.9994417,0.0001502335,0.02332607,0.9999924
2.980356,21.921688,0.9821167,0.09901037,10.413332,0.0028688312,0.9984596,0.0026736856,0.007996142,0.99996066
1.4105803,26.742949,0.005640745,0.039952602,2.7275107,0.00044217706,0.9989035,0.0011222363,0.0047207475,0.99999595
2.9252079,33.652683,0.017858744,0.13570014,17.947384,0.0011793077,0.9983907,0.0010387897,0.0072291195,0.9998876
2.173533,41.55798,0.0022740362,0.11026078,10.568281,0.0058128834,0.9980352,0.0002514422,0.011170864,0.99981564
2.9357738,23.342846,2.7296858,0.37679872,10.52199,0.004989594,0.99840117,0.0020300448,0.03326723,0.99996036
2.9887679,14.918351,5.8479986,0.44419473,31.636187,0.006261438,0.9977699,0.0042977333,0.063106835,0.99995744
1.2220507,26.58735,0.04302454,0.25768375,13.770195,0.0013931394,0.9986728,0.0040343106,0.017226756,0.99997497
1.6174996,32.494896,0.031204194,0.14323443,4.3622932,0.0007326603,0.996952,0.0003810227,0.003466934,0.999997
2.9231663,29.504784,0.0042943954,0.08761632,6.3504105,0.0014185011,0.9981959,0.0006432831,0.02385068,0.99961925
2.626198,31.43941,0.009477109,0.14244711,44.131905,0.011869103,0.99540097,0.00020065904,0.008528352,0.9999762
2.3202362,28.597927,0.03793764,0.07932954,9.492382,0.0016638339,0.9991255,0.0009120703,0.019354224,0.99989533
2.7421415,31.916552,0.012583256,0.022022719,3.1384203,0.0013607442,0.9989419,0.0006815493,0.011153728,0.9999789
1.0193267,39.43874,7.150374e-07,0.013240482,2.222048,1.0311604e-05,0.9999746,3.8206577e-05,0.010646224,0.9998261
1.0204484,49.03049,0.00038453913,0.20479168,23.877068,0.00067454576,0.9991609,0.00059086084,0.02085647,0.99776965
2.2655988,39.747246,0.0034787653,0.06532826,9.995659,0.005624056,0.99684954,0.0005055666,0.01412645,0.9996417
1.032443,36.19814,0.00091242767,0.2608325,21.10459,0.0012893975,0.9993315,0.00044226646,0.016901046,0.99948585
2.9999726,9.404589,7.997339,1.7696168,24.596054,0.004071474,0.9994428,5.3822994e-05,0.0058493316,1.0
2.9999049,19.864418,0.45894432,0.0013523948,0.9451734,0.0034928322,0.99948645,0.00022292137,0.013031721,0.9999973
2.999372,21.45085,6.4637737,0.039159562,9.381638,0.00062280893,0.9980519,0.0002773106,0.0048488975,0.99999917
2.9943452,29.75581,0.4306891,0.1082366,13.181412,0.008566022,0.9948596,0.0007697642,0.016115874,0.9995214
2.9693408,23.695375,1.7447177,0.4732878,17.867554,0.010653019,0.99888027,0.000210464,0.010039777,0.99980986
1.0343117,40.94049,6.580331e-05,0.15310496,18.265167,0.0009267032,0.9994338,0.0003284216,0.015852362,0.9937203
2.9904745,15.34412,7.3927565,1.2015485,65.173454,0.0007878244,0.9991653,0.0007979572,0.014000952,0.9999943
2.9738703,37.564644,0.000700712,0.036774363,2.2281363,0.002396524,0.99947166,6.020069e-05,0.018559456,0.9998312
1.0027786,38.826374,3.4570476e-05,0.0980181,15.289106,0.0001821518,0.9983674,0.0004555583,0.013040751,0.9994829
2.1244063,28.070402,0.20551732,0.35192192,29.483728,0.0016562343,0.99910975,0.0007915199,0.020011544,0.9999474
2.9800975,17.608702,7.0754848,0.4121073,7.046795,0.00047272444,0.99905014,0.00076043606,0.021947086,0.99999833
2.9998908,32.382652,2.2721279,0.020397479,6.5077114,0.0011078417,0.999766,0.00021195412,0.016714454,0.9999987
2.9999359,15.1665745,4.052967,0.05492809,9.985884,0.009649247,0.9992007,4.518032e-05,0.012744635,0.9999902
1.9898694,30.482386,0.013831824,0.12644577,4.5020065,0.0023121834,0.9972714,0.0022028089,0.01683709,0.99963796
1.5761936,34.37151,0.017863035,0.21142443,7.919098,0.0007162988,0.997728,0.00043565035,0.014190286,0.9998108
2.974313,20.441246,2.130795,0.24314743,5.8535767,0.00067159534,0.9986422,0.00055107474,0.009413511,0.99995095
1.0196452,45.8316,1.6687118e-06,0.030217582,4.6924076,8.648634e-05,0.9999318,5.6177378e-05,0.0021058917,0.9991596
2.9960008,20.324585,1.0615113,0.110711925,33.371147,0.008961827,0.9983132,0.00040400028,0.023876667,0.99998885
1.3355389,35.403996,0.0016221998,0.103793435,4.7262974,0.0022388399,0.99888307,0.00023594499,0.031207442,0.99999154
1.0033544,35.639675,0.0001401899,0.08195525,4.960537,8.010864e-05,0.9991744,0.00022873282,0.002051711,0.99995875
1.055986,21.190702,0.008684158,0.28204805,6.7435665,0.00031203032,0.99601555,0.00025612116,0.00740847,0.9995581
2.9956744,21.307354,5.909708,0.14923725,39.34013,0.00042513013,0.99914455,0.0007880032,0.011787325,0.99999493
1.5908777,39.859413,0.00012898423,0.04071575,3.762749,0.0019395947,0.9993285,0.0008777678,0.039726198,0.99638414
2.9980268,16.66082,5.7440977,0.1938633,12.57086,0.008148104,0.9968512,0.00062114,0.017360568,0.999996
2.9991763,23.244984,0.35045218,0.049189385,5.095768,0.0049253106,0.99897337,0.0006928444,0.0094207525,0.9999985
2.9999788,8.088268,7.9875326,1.1796417,61.589466,0.0003143251,0.99985075,0.00034931302,0.0019857883,0.9999998
2.999395,28.863823,0.012540817,0.03198233,18.05822,0.001883924,0.999611,9.217858e-05,0.026112646,0.99985754
2.9999619,21.258478,3.7354274,0.040651377,25.122864,0.002186954,0.99773204,4.0858984e-05,0.01825127,0.99998283
1.2985413,35.180862,0.0042643547,0.34734914,12.393213,0.005808711,0.9972366,0.0001758933,0.015676498,0.9999052
1.7974339,45.30799,0.0004365442,0.12401443,2.7420752,0.0013761818,0.9995713,0.00010809302,0.042515606,0.9976876
1.0181792,40.524643,0.0002558229,0.30519855,41.911903,0.0012661219,0.9997296,0.00014549494,0.022018492,0.9998088
2.1707754,32.901005,0.059895515,0.21848899,12.489862,0.0003014505,0.9993726,0.00040113926,0.0025283694,0.999956
2.9936547,18.876547,0.43724892,0.074940406,3.779154,0.032352418,0.9994899,0.00021502376,0.012326598,0.9999312
2.9897785,18.489138,5.049528,0.12524754,12.474539,0.0038805306,0.99799216,0.0018771887,0.017984688,0.9999796
1.3713763,41.98847,0.0013529954,0.16418555,8.008785,0.00075796247,0.9995817,0.00083473325,0.016222388,0.9990603
2.4643085,28.508514,0.038200855,0.3671136,21.442501,0.008444816,0.994606,0.0012420118,0.025245488,0.99990636
1.0278729,35.859367,0.010349035,0.4367536,71.23901,0.00055253506,0.99940443,0.0010915697,0.018838048,0.99979854
1.5713807,31.183443,0.025153399,0.42725122,22.71197,0.0060820878,0.99904484,0.0008639991,0.021863729,0.99991226
2.8875391,20.88995,0.35901022,0.17014953,22.036474,0.002420187,0.99620277,0.00077420473,0.014329284,0.9998091
2.9999974,8.923025,7.9242067,0.6028826,36.4384,0.0022412837,0.99933237,2.732873e-05,0.0067224503,0.99999976
2.1005404,30.395155,0.009977102,0.19438273,18.448788,0.005458832,0.9990729,0.00018978119,0.009111971,0.9999591
1.3123422,44.29915,0.02780509,0.5901881,64.48448,0.011937261,0.9979192,0.0014790595,0.059838206,0.9997963
2.6715672,32.25392,0.013277978,0.5351676,7.8437634,0.0026881695,0.9976256,0.0002757907,0.031991452,0.9996301
2.9999945,8.06576,7.993294,0.64441234,49.992558,0.002331704,0.99918425,0.00018292665,0.016514122,0.9999988
2.1546252,43.555145,0.0042054355,0.1254625,15.558914,0.002937466,0.9981519,0.00060492754,0.10774943,0.9992297
2.5572355,30.936106,0.20695114,0.21943851,28.671316,0.0023790896,0.9990499,0.0015399158,0.027008295,0.99993
2.99987,28.123758,0.9456425,0.011280115,8.08853,0.0012545586,0.9987769,2.6732683e-05,0.05210215,0.99980146
1.7097398,33.34404,0.0021476743,0.22438002,23.63963,0.0012440085,0.999637,0.00020086765,0.021377832,0.9991076
1.0227178,35.360065,0.00022792794,0.118589215,7.6633167,0.0009049475,0.99934316,0.0007611811,0.020287603,0.9994683
2.9529574,35.736343,0.14631748,0.22548474,21.108046,0.0036538541,0.9997022,0.0003387034,0.007961631,0.99999297
2.7129798,20.774237,0.35503006,0.41830412,9.716532,0.0048159063,0.9988964,0.0031900704,0.018643737,0.99977255
1.5957443,44.388664,3.5047313e-05,0.014438684,4.624523,0.00019478798,0.9998524,0.00017750263,0.019200563,0.9981909
2.8565202,26.846302,1.7110554,0.6199989,12.430082,0.00174582,0.99907666,0.0009797812,0.009620607,0.99999726
2.6341765,34.835983,0.32075095,0.1335778,15.258295,0.007715076,0.9988084,0.00029990077,0.045363247,0.99983776
2.9936826,22.79317,2.7726042,0.13155004,16.60749,0.0012701452,0.9988971,0.0007286072,0.017945826,0.9999767
2.9576845,30.876043,1.8274715,0.9589003,24.531141,0.004671484,0.99815327,0.00019267201,0.014488578,0.9999666
2.9920537,19.251595,7.2097707,0.40869948,23.286087,0.010738701,0.99958694,0.0010285676,0.011667013,0.999987
1.4384967,21.984753,0.006334305,0.12990013,20.652664,0.002159506,0.99889064,0.00010481477,0.0055159032,0.9997873
1.1178501,35.407494,0.0010134873,0.086228214,13.70524,0.0003786981,0.99853253,0.00035968423,0.025999635,0.99342585
2.953188,33.514393,1.9671962,0.3773176,71.52287,0.009963632,0.9972271,0.000770241,0.048813194,0.9997078
2.9529393,26.10789,3.0061164,0.84811985,60.40244,0.008595854,0.99831176,0.0007171333,0.016581267,0.99995315
2.1334333,33.739777,0.058409184,0.09800901,6.74547,0.0020501316,0.992661,0.002468288,0.038509607,0.99984884
1.833821,40.876404,0.00022387483,0.04082411,4.1449127,0.0016011894,0.99974346,0.0001744926,0.028637141,0.9992066
1.7285427,32.421623,0.010870665,0.7159744,51.65089,0.0014041066,0.9999033,0.00015944242,0.01795879,0.99999696
1.0176443,41.71586,0.00015354135,0.051616963,5.069868,0.0009165108,0.9986497,0.00059342384,0.020908982,0.99990785
2.9911494,23.185308,0.29429552,0.096694194,17.58362,0.0026456714,0.9976128,0.0008703172,0.018247575,0.99988616
1.0022563,41.17278,4.468165e-07,0.005512829,2.985039,0.00013488531,0.99989367,2.3245811e-05,0.0022839308,0.9999926
2.9949863,23.340414,2.0858414,0.301947,9.890818,0.0019445121,0.9982382,0.00081062317,0.011547983,0.999915
2.9999983,12.687441,7.2883315,0.04972064,1.5597097,0.00110659,0.99993837,1.2487173e-05,0.0028302968,0.9999994
1.0000316,50.415844,4.468165e-07,0.122484855,19.243391,8.5800886e-05,0.99996793,2.5749207e-05,0.0046157837,0.9999752
2.7277167,24.717653,0.018692255,0.16880986,5.2537346,0.0033442676,0.99878955,0.0005965531,0.026702523,0.9998069
2.9977376,17.569086,2.660265,0.17370379,12.78389,0.009409785,0.99803686,0.00049361587,0.016888827,0.99998075
2.9996538,15.3510475,7.903415,1.7431129,55.322586,0.0021636784,0.9998348,0.00022083521,0.008570939,0.99999905
2.9999995,5.205599,7.9910393,0.15633434,7.7472153,0.0005566478,0.99977857,4.529953e-06,0.0027700365,1.0
1.006553,30.262905,3.2663127e-05,0.13026917,16.921787,0.0016250312,0.9995766,3.4987926e-05,0.0076024234,0.999942
2.559333,36.86883,0.009289503,0.4454865,79.12488,0.005271971,0.99883354,0.00011727214,0.019378752,0.999888
2.970037,25.238977,0.8608928,0.05434638,9.519163,0.0043025017,0.99872786,0.0020935833,0.035583317,0.9999547
2.8781257,37.16455,0.08813143,0.11576145,4.4871044,0.0016102791,0.9974678,0.00052419305,0.026103437,0.99978435
2.9933667,13.895849,4.1320996,0.6713934,17.85212,0.0045693517,0.9994477,0.00033313036,0.02954489,0.9999893
2.998644,23.932646,0.48403573,0.0037522267,1.4153501,0.0031400025,0.9988634,0.000626266,0.0061987936,0.9999892
1.3482771,46.59828,0.0026995835,0.13853931,39.07771,0.0022326708,0.99893427,0.0001732111,0.027596235,0.99919844
2.9251459,29.290716,0.73633695,0.05583876,10.165657,0.0004017949,0.99844545,0.0020843744,0.014522016,0.9999707
2.992144,16.57032,6.2596064,0.18043113,13.341564,0.0010539591,0.99935013,0.001022011,0.010421097,0.99998474
2.9999888,10.463572,7.3375106,0.012770171,1.4051915,0.0024104416,0.9997742,0.00017419457,0.015885234,0.9999996
1.8774171,46.99251,0.0006365774,0.041289207,9.825708,0.00040999055,0.99962103,0.00011399388,0.033764243,0.99980736
2.9101675,35.97412,0.0029461381,0.04176199,4.2121944,0.0024735928,0.9975158,0.00028765202,0.01877889,0.9998194
2.9985776,21.255512,0.2852285,0.079552375,5.022175,0.0020535588,0.99938154,0.00011691451,0.0158346,0.9999852
1.0011938,38.12019,1.4302932e-06,0.052047726,15.864141,3.8325787e-05,0.9999496,4.082918e-05,0.007979572,0.9983685
1.0431713,51.166515,0.00026941276,0.06573703,4.5435867,0.0013595223,0.99969363,0.000618726,0.017564088,0.999944
2.1758196,34.88363,0.06539962,0.10817831,10.268791,0.004054934,0.9958707,0.0020470917,0.05295223,0.9998121
2.4178507,30.007376,0.01346159,0.12332367,8.167036,0.0016394854,0.9997643,0.00010672212,0.016314358,0.9999212
2.9952857,17.898832,5.975603,0.17934415,21.664694,0.0027767122,0.99797803,0.0004747808,0.011296302,0.99999005
1.1419532,34.51115,1.2159129e-05,0.011325891,3.8843539,0.00092175603,0.99979085,3.1739473e-05,0.0027163923,0.99987733
1.2886091,37.89232,0.024005413,0.5292331,8.839239,0.0031251013,0.9990593,0.00063729286,0.018088102,0.9988301
2.9620082,19.777754,0.15481305,0.26768804,24.662834,0.0032407343,0.9992559,0.000780493,0.006942153,0.99999297
2.999963,13.692619,6.670926,0.034100886,1.3566228,0.0020559132,0.9996171,2.5838614e-05,0.010038078,0.99999976
1.1235868,38.262547,0.0009269712,0.8998661,119.16871,0.0014903545,0.9997395,5.567074e-05,0.009175152,0.999907
2.9999979,9.980776,7.924334,0.1698291,24.48611,0.0017484426,0.9998256,4.5716763e-05,0.005840808,1.0
1.18712,41.933357,9.77514e-05,0.05536097,3.5094168,0.00037506223,0.99981415,0.00013390183,0.0138831735,0.9999025
1.7557088,46.050045,9.298106e-06,0.061824556,1.9700223,0.0021490455,0.9998237,5.8859587e-05,0.021765143,0.9999589
1.003721,36.844,7.8201076e-05,0.06657099,33.58615,0.00041154027,0.9990932,0.00039058924,0.0060904026,0.99820226
2.8093069,35.680103,0.0866313,0.10946756,10.398964,0.00074771047,0.9988591,0.0010284185,0.01797384,0.999984
2.641336,31.078602,0.0037448404,0.07801258,35.75757,0.004276961,0.99887574,0.00036230683,0.028722286,0.9969444
1.3106596,31.940977,0.014086962,0.16330451,11.278475,0.0018635988,0.99888694,0.0010600984,0.010757625,0.99918604
2.1902127,44.877613,0.007196665,0.15033084,18.692041,0.0025729537,0.99902284,9.202957e-05,0.0029389858,0.99999344
2.9592788,21.577751,7.431005,1.468489,35.355213,0.010124415,0.9984386,0.000261724,0.014096856,0.99999917
2.572123,35.011578,0.003200501,0.062311288,8.126867,0.0024591386,0.9988475,0.00018650293,0.0055316687,0.9998759
1.9507233,22.371239,0.009511948,0.26205415,5.791298,0.010319859,0.99904454,0.0010949373,0.012825578,0.99990106
2.9886453,25.948034,1.5290022,0.31374678,16.449602,0.0020822883,0.9986795,0.0006840229,0.037024856,0.9999579
1.8899517,31.081806,0.022674292,0.3979445,20.145319,0.003521502,0.99873877,0.00041240454,0.011223763,0.99973226
2.9980943,25.90724,0.5604248,0.028627926,12.267601,0.0012044609,0.9993763,0.00020095706,0.018205255,0.99999034
2.9986799,15.410931,7.7735267,1.3423713,52.049942,0.0039055943,0.9989997,0.00040787458,0.010382354,0.99997413
2.9997725,19.053022,6.6011086,0.0741645,19.922728,0.00023415685,0.9995823,0.00022441149,0.0130319,0.99992394
2.7178493,38.371315,0.071912974,0.15696326,15.357651,0.008089542,0.99605584,0.0008763969,0.040010452,0.9989283
2.2687607,31.028612,0.0032625196,0.09084373,4.39225,0.0013945997,0.99451053,0.0021217763,0.007396579,0.99996114
2.9285185,28.592293,0.67705154,0.3387308,24.797907,0.0050303936,0.99904096,0.0007533729,0.008966953,0.9999049
2.9993367,17.088245,6.330445,0.04827496,0.92835057,0.0014063716,0.9999222,0.0007131994,0.0067252517,0.9999994
2.9997206,11.523567,7.6139426,0.20457086,67.09193,0.0036040246,0.99721557,0.00057017803,0.007990748,0.99998975
2.9956868,31.107273,0.039892912,0.13207537,10.533613,0.0040391386,0.9989853,0.0001681745,0.015271902,0.99996233
2.995302,15.379175,6.6775765,0.74971586,7.5583763,0.0039707124,0.9997927,0.00057551265,0.007120937,0.9999994
2.9934514,21.35143,1.4729893,0.24033076,10.593418,0.015954673,0.99716705,0.0004553795,0.016593128,0.9999931
1.1693978,37.932293,0.00022578218,0.037386265,4.7306023,0.00016868114,0.9991785,0.00027880073,0.010838747,0.99974483
2.9420834,30.57852,0.2756879,0.4062011,38.37925,0.0017554164,0.99767053,0.0005093217,0.007394433,0.9999789
2.9968746,16.6813,7.3173203,0.76210624,11.032761,0.0026223361,0.9991952,0.0008916557,0.010266364,0.9999858
2.1489503,30.885147,0.00043392158,0.024072492,1.4541227,0.0014567077,0.99873763,0.0005226135,0.007384658,0.9996425
1.0436628,26.399994,0.00037929392,0.13142967,4.066784,0.00045710802,0.9992354,0.00081786513,0.017542005,0.99996114
2.9999924,9.844273,7.9824615,0.19285746,11.458389,0.0015700758,0.99952555,0.00016105175,0.01039052,0.99999976
2.98595,29.031952,1.3924543,0.17773104,18.987034,0.0039398074,0.99952096,9.6946955e-05,0.014762342,0.99999666
2.66312,34.37306,0.006539345,0.11440607,7.4784966,0.0020958781,0.9991366,0.00023907423,0.03179285,0.9993565
1.5808256,34.22288,0.01263237,0.08184939,24.52114,0.0017456114,0.9997645,0.00062566996,0.011789739,0.99989617
1.2231225,36.689075,0.013167828,1.0126263,139.5998,0.0018037856,0.99808323,0.0004298985,0.01826638,0.99995875
2.9994693,20.126741,1.7619665,0.11650889,17.598804,0.0034692883,0.99750495,0.00021317601,0.011541128,0.99997056
1.8543453,41.269596,0.00095820404,0.16260752,44.1775,0.0027946532,0.99953985,0.00013235211,0.040837884,0.99937916
2.9593725,32.71278,0.13793513,0.14258695,14.89081,0.009138018,0.99614805,0.00027683377,0.023136646,0.99985516
2.956664,27.948622,0.020448923,0.017988348,3.5261176,0.006403655,0.9991229,0.00021255016,0.019085974,0.99994105
1.0457515,44.449482,0.00012421586,0.0528869,9.234783,0.00025311112,0.9993712,0.00025621057,0.008740783,0.9994659
2.2019691,44.113415,0.0003609655,0.09985488,10.75024,0.0018612742,0.9997188,0.0002386272,0.041214705,0.9996966
2.9201043,35.625828,0.059129477,0.13507837,18.290266,0.0049472153,0.9962542,0.0010257363,0.018637776,0.99972665
1.9191478,26.597208,0.0022301672,0.11038863,11.176645,0.0036770701,0.99681795,0.00032830238,0.0109191835,0.9994405
1.3552755,39.624153,0.007894039,0.55363584,65.12092,0.008390576,0.99741435,0.00057145953,0.023730665,0.9982197
1.793989,37.56375,0.052695513,0.23422964,10.9537945,0.0015196502,0.99606293,0.0010752082,0.008184969,0.99999905
1.9531424,36.717777,0.0010824201,0.08628204,5.967203,0.0017716587,0.9999345,7.799268e-05,0.0034431815,0.99999285
2.9999726,12.5477295,3.259413,0.028559262,5.395914,0.0025567114,0.99983084,3.33786e-05,0.010768056,0.99998665
2.9260855,21.593182,0.55618477,0.13146436,6.1917,0.0039966106,0.99857235,0.00018617511,0.008782119,0.99980706
1.0351747,34.024353,0.00085592247,0.11978673,11.279556,0.00034955144,0.99986905,0.00021362305,0.016652286,0.9999862
1.0025185,29.13057,3.6000987e-05,0.14362872,16.931215,0.00015109777,0.9991192,0.00018438697,0.01436463,0.9991144
1.0583224,39.515705,0.00312376,0.11287253,8.994995,0.00035879016,0.99958843,0.0025424957,0.020504713,0.9992622
2.9792519,19.677376,0.19512653,0.044919666,0.80513585,0.000639379,0.9990761,0.00019070506,0.011155665,0.9999945
2.9807677,25.151892,5.2500143,0.27298164,21.692057,0.0032949746,0.99991,0.00015464425,0.010614932,0.9999995
2.9999828,12.027424,7.6795635,0.060894545,3.993231,0.0008612275,0.9997622,0.00029546022,0.004265338,0.9999994
2.9996989,25.032137,0.41851044,0.021132076,5.439062,0.0068389177,0.9977833,0.00020715594,0.01781699,0.99982643
2.9999788,14.645193,7.739239,0.04832643,2.6921446,0.0014168024,0.9996624,5.015731e-05,0.022907406,0.9999875
2.9999971,9.619619,4.422025,0.020954126,5.5295525,0.00046026707,0.99974775,2.7477741e-05,0.0024973154,0.9999999
